order.id,order.line,order.date,customer.id,product.id,quantity,bike.id,model,category1,category2,frame,price,total_sales,year,month
127,22,2011-05-11,20,88,1.0,88,Habit 6,Mountain,Trail,Aluminum,1950.0,1950.0,2011,2011-05
127,23,2011-05-11,20,58,1.0,58,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,6390.0,6390.0,2011,2011-05
127,24,2011-05-11,20,68,1.0,68,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,6390.0,6390.0,2011,2011-05
127,25,2011-05-11,20,21,1.0,21,CAAD8 Claris,Road,Elite Road,Aluminum,815.0,815.0,2011,2011-05
127,26,2011-05-11,20,15,1.0,15,CAAD12 Ultegra,Road,Elite Road,Aluminum,2240.0,2240.0,2011,2011-05
127,27,2011-05-11,20,97,1.0,97,Catalyst 4,Mountain,Sport,Aluminum,415.0,415.0,2011,2011-05
127,28,2011-05-11,20,35,1.0,35,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,1250.0,1250.0,2011,2011-05
127,29,2011-05-11,20,19,1.0,19,CAAD8 Tiagra,Road,Elite Road,Aluminum,1250.0,1250.0,2011,2011-05
127,30,2011-05-11,20,31,1.0,31,Synapse Carbon 105,Road,Endurance Road,Carbon,2240.0,2240.0,2011,2011-05
128,1,2011-05-12,13,24,1.0,24,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,5860.0,5860.0,2011,2011-05
128,2,2011-05-12,13,71,1.0,71,F-Si 1,Mountain,Cross Country Race,Aluminum,2340.0,2340.0,2011,2011-05
128,3,2011-05-12,13,6,1.0,6,Supersix Evo Red,Road,Elite Road,Carbon,3940.0,3940.0,2011,2011-05
128,4,2011-05-12,13,86,1.0,86,Habit 4,Mountain,Trail,Aluminum,2880.0,2880.0,2011,2011-05
128,5,2011-05-12,13,95,1.0,95,Catalyst 2,Mountain,Sport,Aluminum,585.0,585.0,2011,2011-05
128,6,2011-05-12,13,89,1.0,89,Trail 1,Mountain,Sport,Aluminum,1520.0,1520.0,2011,2011-05
128,7,2011-05-12,13,21,1.0,21,CAAD8 Claris,Road,Elite Road,Aluminum,815.0,815.0,2011,2011-05
128,8,2011-05-12,13,35,1.0,35,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,1250.0,1250.0,2011,2011-05
128,9,2011-05-12,13,80,1.0,80,Bad Habit 2,Mountain,Trail,Aluminum,2660.0,2660.0,2011,2011-05
128,10,2011-05-12,13,15,1.0,15,CAAD12 Ultegra,Road,Elite Road,Aluminum,2240.0,2240.0,2011,2011-05
128,11,2011-05-12,13,1,1.0,1,Supersix Evo Black Inc.,Road,Elite Road,Carbon,7890.0,7890.0,2011,2011-05
128,12,2011-05-12,13,42,1.0,42,Slice 105,Road,Triathalon,Carbon,1950.0,1950.0,2011,2011-05
128,13,2011-05-12,13,8,1.0,8,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,2660.0,2660.0,2011,2011-05
128,14,2011-05-12,13,29,1.0,29,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,2660.0,2660.0,2011,2011-05
128,15,2011-05-12,13,20,1.0,20,CAAD8 Sora,Road,Elite Road,Aluminum,1030.0,1030.0,2011,2011-05
128,16,2011-05-12,13,32,1.0,32,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,1840.0,1840.0,2011,2011-05
128,17,2011-05-12,13,3,1.0,3,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,7890.0,7890.0,2011,2011-05
128,18,2011-05-12,13,36,1.0,36,Synapse Sora,Road,Endurance Road,Aluminum,1030.0,1030.0,2011,2011-05
128,19,2011-05-12,13,72,1.0,72,F-Si 2,Mountain,Cross Country Race,Aluminum,2060.0,2060.0,2011,2011-05
128,20,2011-05-12,13,43,1.0,43,SuperX Hi-Mod CX1,Road,Cyclocross,Carbon,3500.0,3500.0,2011,2011-05
128,21,2011-05-12,13,22,1.0,22,Synapse Hi-Mod Disc Black Inc.,Road,Endurance Road,Carbon,7890.0,7890.0,2011,2011-05
128,22,2011-05-12,13,45,1.0,45,SuperX 105,Road,Cyclocross,Carbon,1960.0,1960.0,2011,2011-05
128,23,2011-05-12,13,92,1.0,92,Trail 4,Mountain,Sport,Aluminum,980.0,980.0,2011,2011-05
128,24,2011-05-12,13,13,1.0,13,CAAD12 Red,Road,Elite Road,Aluminum,3200.0,3200.0,2011,2011-05
128,25,2011-05-12,13,34,1.0,34,Synapse Disc 105,Road,Endurance Road,Aluminum,1570.0,1570.0,2011,2011-05
128,26,2011-05-12,13,9,1.0,9,Supersix Evo 105,Road,Elite Road,Carbon,2240.0,2240.0,2011,2011-05
129,1,2011-05-12,22,15,1.0,15,CAAD12 Ultegra,Road,Elite Road,Aluminum,2240.0,2240.0,2011,2011-05
129,2,2011-05-12,22,8,1.0,8,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,2660.0,2660.0,2011,2011-05
129,3,2011-05-12,22,31,1.0,31,Synapse Carbon 105,Road,Endurance Road,Carbon,2240.0,2240.0,2011,2011-05
129,4,2011-05-12,22,10,1.0,10,Supersix Evo Tiagra,Road,Elite Road,Carbon,1840.0,1840.0,2011,2011-05
129,5,2011-05-12,22,44,1.0,44,SuperX Ultegra,Road,Cyclocross,Carbon,2450.0,2450.0,2011,2011-05
130,1,2011-05-13,10,33,1.0,33,Synapse Disc Adventure,Road,Endurance Road,Aluminum,2130.0,2130.0,2011,2011-05
131,1,2011-05-13,4,96,1.0,96,Catalyst 3,Mountain,Sport,Aluminum,480.0,480.0,2011,2011-05
132,1,2011-05-13,2,24,1.0,24,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,5860.0,5860.0,2011,2011-05
132,2,2011-05-13,2,71,1.0,71,F-Si 1,Mountain,Cross Country Race,Aluminum,2340.0,2340.0,2011,2011-05
132,3,2011-05-13,2,67,1.0,67,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,7890.0,7890.0,2011,2011-05
132,4,2011-05-13,2,85,1.0,85,Habit Carbon 3,Mountain,Trail,Carbon,3730.0,3730.0,2011,2011-05
132,5,2011-05-13,2,62,1.0,62,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,6390.0,6390.0,2011,2011-05
132,6,2011-05-13,2,48,1.0,48,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,6070.0,6070.0,2011,2011-05
132,7,2011-05-13,2,91,1.0,91,Trail 3,Mountain,Sport,Aluminum,1080.0,1080.0,2011,2011-05
132,8,2011-05-13,2,79,1.0,79,Bad Habit 1,Mountain,Trail,Aluminum,3200.0,3200.0,2011,2011-05
132,9,2011-05-13,2,64,1.0,64,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,4260.0,4260.0,2011,2011-05
132,10,2011-05-13,2,86,1.0,86,Habit 4,Mountain,Trail,Aluminum,2880.0,2880.0,2011,2011-05
132,11,2011-05-13,2,50,1.0,50,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,3200.0,3200.0,2011,2011-05
132,12,2011-05-13,2,1,1.0,1,Supersix Evo Black Inc.,Road,Elite Road,Carbon,7890.0,7890.0,2011,2011-05
132,13,2011-05-13,2,84,1.0,84,Habit Carbon SE,Mountain,Trail,Carbon,4480.0,4480.0,2011,2011-05
132,14,2011-05-13,2,69,1.0,69,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,4800.0,4800.0,2011,2011-05
132,15,2011-05-13,2,59,1.0,59,Scalpel-Si Carbon 3,Mountain,Cross Country Race,Carbon,5330.0,5330.0,2011,2011-05
132,16,2011-05-13,2,55,1.0,55,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,7890.0,7890.0,2011,2011-05
132,17,2011-05-13,2,90,1.0,90,Trail 2,Mountain,Sport,Aluminum,1350.0,1350.0,2011,2011-05
133,1,2011-05-13,8,85,1.0,85,Habit Carbon 3,Mountain,Trail,Carbon,3730.0,3730.0,2011,2011-05
133,2,2011-05-13,8,41,1.0,41,Slice Ultegra,Road,Triathalon,Carbon,2700.0,2700.0,2011,2011-05
133,3,2011-05-13,8,81,1.0,81,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,7890.0,7890.0,2011,2011-05
133,4,2011-05-13,8,90,1.0,90,Trail 2,Mountain,Sport,Aluminum,1350.0,1350.0,2011,2011-05
133,5,2011-05-13,8,96,1.0,96,Catalyst 3,Mountain,Sport,Aluminum,480.0,480.0,2011,2011-05
133,6,2011-05-13,8,62,1.0,62,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,6390.0,6390.0,2011,2011-05
133,7,2011-05-13,8,82,1.0,82,Habit Carbon 1,Mountain,Trail,Carbon,7460.0,7460.0,2011,2011-05
133,8,2011-05-13,8,77,1.0,77,Beast of the East 2,Mountain,Trail,Aluminum,2130.0,2130.0,2011,2011-05
133,9,2011-05-13,8,36,1.0,36,Synapse Sora,Road,Endurance Road,Aluminum,1030.0,1030.0,2011,2011-05
133,10,2011-05-13,8,37,1.0,37,Synapse Claris,Road,Endurance Road,Aluminum,870.0,870.0,2011,2011-05
133,11,2011-05-13,8,55,1.0,55,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,7890.0,7890.0,2011,2011-05
134,1,2011-05-17,16,96,1.0,96,Catalyst 3,Mountain,Sport,Aluminum,480.0,480.0,2011,2011-05
134,2,2011-05-17,16,40,1.0,40,Slice Ultegra D12,Road,Triathalon,Carbon,3200.0,3200.0,2011,2011-05
134,3,2011-05-17,16,23,1.0,23,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,7460.0,7460.0,2011,2011-05
134,4,2011-05-17,16,87,1.0,87,Habit 5,Mountain,Trail,Aluminum,2340.0,2340.0,2011,2011-05
135,1,2011-05-18,9,72,1.0,72,F-Si 2,Mountain,Cross Country Race,Aluminum,2060.0,2060.0,2011,2011-05
135,2,2011-05-18,9,89,1.0,89,Trail 1,Mountain,Sport,Aluminum,1520.0,1520.0,2011,2011-05
135,3,2011-05-18,9,17,1.0,17,CAAD12 105,Road,Elite Road,Aluminum,1680.0,1680.0,2011,2011-05
135,4,2011-05-18,9,16,1.0,16,CAAD12 Disc 105,Road,Elite Road,Aluminum,1950.0,1950.0,2011,2011-05
135,5,2011-05-18,9,18,1.0,18,CAAD8 105,Road,Elite Road,Aluminum,1410.0,1410.0,2011,2011-05
135,6,2011-05-18,9,7,1.0,7,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,3200.0,3200.0,2011,2011-05
136,1,2011-05-19,26,33,1.0,33,Synapse Disc Adventure,Road,Endurance Road,Aluminum,2130.0,2130.0,2011,2011-05
137,1,2011-05-19,26,5,1.0,5,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,4260.0,4260.0,2011,2011-05
137,2,2011-05-19,26,14,1.0,14,CAAD Disc Ultegra,Road,Elite Road,Aluminum,2660.0,2660.0,2011,2011-05
137,3,2011-05-19,26,75,1.0,75,Fat CAAD2,Mountain,Fat Bike,Aluminum,2130.0,2130.0,2011,2011-05
137,4,2011-05-19,26,50,1.0,50,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,3200.0,3200.0,2011,2011-05
138,1,2011-05-19,14,21,1.0,21,CAAD8 Claris,Road,Elite Road,Aluminum,815.0,815.0,2011,2011-05
139,1,2011-05-20,13,20,1.0,20,CAAD8 Sora,Road,Elite Road,Aluminum,1030.0,1030.0,2011,2011-05
139,2,2011-05-20,13,33,1.0,33,Synapse Disc Adventure,Road,Endurance Road,Aluminum,2130.0,2130.0,2011,2011-05
139,3,2011-05-20,13,36,1.0,36,Synapse Sora,Road,Endurance Road,Aluminum,1030.0,1030.0,2011,2011-05
139,4,2011-05-20,13,31,1.0,31,Synapse Carbon 105,Road,Endurance Road,Carbon,2240.0,2240.0,2011,2011-05
140,1,2011-05-23,22,63,1.0,63,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,5330.0,5330.0,2011,2011-05
140,2,2011-05-23,22,65,1.0,65,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,3200.0,3200.0,2011,2011-05
140,3,2011-05-23,22,54,1.0,54,Trigger Carbon 4,Mountain,Over Mountain,Carbon,3200.0,3200.0,2011,2011-05
140,4,2011-05-23,22,3,1.0,3,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,7890.0,7890.0,2011,2011-05
140,5,2011-05-23,22,90,1.0,90,Trail 2,Mountain,Sport,Aluminum,1350.0,1350.0,2011,2011-05
140,6,2011-05-23,22,77,1.0,77,Beast of the East 2,Mountain,Trail,Aluminum,2130.0,2130.0,2011,2011-05
140,7,2011-05-23,22,61,1.0,61,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,3200.0,3200.0,2011,2011-05
141,1,2011-05-24,14,13,1.0,13,CAAD12 Red,Road,Elite Road,Aluminum,3200.0,3200.0,2011,2011-05
141,2,2011-05-24,14,79,1.0,79,Bad Habit 1,Mountain,Trail,Aluminum,3200.0,3200.0,2011,2011-05
141,3,2011-05-24,14,35,1.0,35,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,1250.0,1250.0,2011,2011-05
141,4,2011-05-24,14,92,1.0,92,Trail 4,Mountain,Sport,Aluminum,980.0,980.0,2011,2011-05
141,5,2011-05-24,14,88,1.0,88,Habit 6,Mountain,Trail,Aluminum,1950.0,1950.0,2011,2011-05
141,6,2011-05-24,14,97,1.0,97,Catalyst 4,Mountain,Sport,Aluminum,415.0,415.0,2011,2011-05
141,7,2011-05-24,14,87,1.0,87,Habit 5,Mountain,Trail,Aluminum,2340.0,2340.0,2011,2011-05
141,8,2011-05-24,14,31,1.0,31,Synapse Carbon 105,Road,Endurance Road,Carbon,2240.0,2240.0,2011,2011-05
142,1,2011-05-25,8,37,1.0,37,Synapse Claris,Road,Endurance Road,Aluminum,870.0,870.0,2011,2011-05
143,1,2011-05-25,1,88,1.0,88,Habit 6,Mountain,Trail,Aluminum,1950.0,1950.0,2011,2011-05
144,1,2011-05-26,16,78,1.0,78,Beast of the East 3,Mountain,Trail,Aluminum,1620.0,1620.0,2011,2011-05
144,2,2011-05-26,16,70,1.0,70,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,2880.0,2880.0,2011,2011-05
144,3,2011-05-26,16,34,1.0,34,Synapse Disc 105,Road,Endurance Road,Aluminum,1570.0,1570.0,2011,2011-05
144,4,2011-05-26,16,18,1.0,18,CAAD8 105,Road,Elite Road,Aluminum,1410.0,1410.0,2011,2011-05
144,5,2011-05-26,16,37,1.0,37,Synapse Claris,Road,Endurance Road,Aluminum,870.0,870.0,2011,2011-05
144,6,2011-05-26,16,76,1.0,76,Beast of the East 1,Mountain,Trail,Aluminum,2770.0,2770.0,2011,2011-05
144,7,2011-05-26,16,89,1.0,89,Trail 1,Mountain,Sport,Aluminum,1520.0,1520.0,2011,2011-05
144,8,2011-05-26,16,28,1.0,28,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,3200.0,3200.0,2011,2011-05
144,9,2011-05-26,16,90,1.0,90,Trail 2,Mountain,Sport,Aluminum,1350.0,1350.0,2011,2011-05
144,10,2011-05-26,16,49,1.0,49,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,3840.0,3840.0,2011,2011-05
144,11,2011-05-26,16,86,1.0,86,Habit 4,Mountain,Trail,Aluminum,2880.0,2880.0,2011,2011-05
144,12,2011-05-26,16,96,1.0,96,Catalyst 3,Mountain,Sport,Aluminum,480.0,480.0,2011,2011-05
144,13,2011-05-26,16,88,1.0,88,Habit 6,Mountain,Trail,Aluminum,1950.0,1950.0,2011,2011-05
144,14,2011-05-26,16,33,1.0,33,Synapse Disc Adventure,Road,Endurance Road,Aluminum,2130.0,2130.0,2011,2011-05
144,15,2011-05-26,16,79,1.0,79,Bad Habit 1,Mountain,Trail,Aluminum,3200.0,3200.0,2011,2011-05
144,16,2011-05-26,16,29,1.0,29,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,2660.0,2660.0,2011,2011-05
144,17,2011-05-26,16,44,1.0,44,SuperX Ultegra,Road,Cyclocross,Carbon,2450.0,2450.0,2011,2011-05
144,18,2011-05-26,16,20,1.0,20,CAAD8 Sora,Road,Elite Road,Aluminum,1030.0,1030.0,2011,2011-05
144,19,2011-05-26,16,47,1.0,47,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,7890.0,7890.0,2011,2011-05
144,20,2011-05-26,16,15,1.0,15,CAAD12 Ultegra,Road,Elite Road,Aluminum,2240.0,2240.0,2011,2011-05
144,21,2011-05-26,16,80,1.0,80,Bad Habit 2,Mountain,Trail,Aluminum,2660.0,2660.0,2011,2011-05
145,1,2011-05-27,18,28,1.0,28,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,3200.0,3200.0,2011,2011-05
146,1,2011-05-31,10,96,1.0,96,Catalyst 3,Mountain,Sport,Aluminum,480.0,480.0,2011,2011-05
146,2,2011-05-31,10,28,1.0,28,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,3200.0,3200.0,2011,2011-05
146,3,2011-05-31,10,77,1.0,77,Beast of the East 2,Mountain,Trail,Aluminum,2130.0,2130.0,2011,2011-05
146,4,2011-05-31,10,14,1.0,14,CAAD Disc Ultegra,Road,Elite Road,Aluminum,2660.0,2660.0,2011,2011-05
146,5,2011-05-31,10,56,1.0,56,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,7890.0,7890.0,2011,2011-05
146,6,2011-05-31,10,67,1.0,67,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,7890.0,7890.0,2011,2011-05
146,7,2011-05-31,10,89,1.0,89,Trail 1,Mountain,Sport,Aluminum,1520.0,1520.0,2011,2011-05
146,8,2011-05-31,10,70,1.0,70,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,2880.0,2880.0,2011,2011-05
146,9,2011-05-31,10,46,1.0,46,SuperX Rival CX1,Road,Cyclocross,Carbon,1750.0,1750.0,2011,2011-05
146,10,2011-05-31,10,29,1.0,29,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,2660.0,2660.0,2011,2011-05
147,1,2011-06-01,13,3,1.0,3,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,7890.0,7890.0,2011,2011-06
147,2,2011-06-01,13,39,1.0,39,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,4500.0,4500.0,2011,2011-06
147,3,2011-06-01,13,19,1.0,19,CAAD8 Tiagra,Road,Elite Road,Aluminum,1250.0,1250.0,2011,2011-06
147,4,2011-06-01,13,53,1.0,53,Trigger Carbon 3,Mountain,Over Mountain,Carbon,3730.0,3730.0,2011,2011-06
147,5,2011-06-01,13,42,1.0,42,Slice 105,Road,Triathalon,Carbon,1950.0,1950.0,2011,2011-06
147,6,2011-06-01,13,8,1.0,8,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,2660.0,2660.0,2011,2011-06
147,7,2011-06-01,13,71,1.0,71,F-Si 1,Mountain,Cross Country Race,Aluminum,2340.0,2340.0,2011,2011-06
147,8,2011-06-01,13,16,1.0,16,CAAD12 Disc 105,Road,Elite Road,Aluminum,1950.0,1950.0,2011,2011-06
147,9,2011-06-01,13,35,1.0,35,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,1250.0,1250.0,2011,2011-06
147,10,2011-06-01,13,7,1.0,7,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,3200.0,3200.0,2011,2011-06
147,11,2011-06-01,13,33,1.0,33,Synapse Disc Adventure,Road,Endurance Road,Aluminum,2130.0,2130.0,2011,2011-06
147,12,2011-06-01,13,36,1.0,36,Synapse Sora,Road,Endurance Road,Aluminum,1030.0,1030.0,2011,2011-06
147,13,2011-06-01,13,2,1.0,2,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,7890.0,7890.0,2011,2011-06
147,14,2011-06-01,13,78,1.0,78,Beast of the East 3,Mountain,Trail,Aluminum,1620.0,1620.0,2011,2011-06
147,15,2011-06-01,13,13,1.0,13,CAAD12 Red,Road,Elite Road,Aluminum,3200.0,3200.0,2011,2011-06
147,16,2011-06-01,13,5,1.0,5,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,4260.0,4260.0,2011,2011-06
147,17,2011-06-01,13,87,1.0,87,Habit 5,Mountain,Trail,Aluminum,2340.0,2340.0,2011,2011-06
147,18,2011-06-01,13,86,1.0,86,Habit 4,Mountain,Trail,Aluminum,2880.0,2880.0,2011,2011-06
147,19,2011-06-01,13,10,1.0,10,Supersix Evo Tiagra,Road,Elite Road,Carbon,1840.0,1840.0,2011,2011-06
147,20,2011-06-01,13,38,1.0,38,Slice Hi-Mod Black Inc.,Road,Triathalon,Carbon,7000.0,7000.0,2011,2011-06
147,21,2011-06-01,13,76,1.0,76,Beast of the East 1,Mountain,Trail,Aluminum,2770.0,2770.0,2011,2011-06
147,22,2011-06-01,13,30,1.0,30,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,2660.0,2660.0,2011,2011-06
147,23,2011-06-01,13,18,1.0,18,CAAD8 105,Road,Elite Road,Aluminum,1410.0,1410.0,2011,2011-06
147,24,2011-06-01,13,27,1.0,27,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,3730.0,3730.0,2011,2011-06
147,25,2011-06-01,13,46,1.0,46,SuperX Rival CX1,Road,Cyclocross,Carbon,1750.0,1750.0,2011,2011-06
148,1,2011-06-02,22,32,1.0,32,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,1840.0,1840.0,2011,2011-06
149,1,2011-06-03,10,13,1.0,13,CAAD12 Red,Road,Elite Road,Aluminum,3200.0,3200.0,2011,2011-06
150,1,2011-06-03,13,32,1.0,32,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,1840.0,1840.0,2011,2011-06
151,1,2011-06-07,10,55,1.0,55,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,2700.0,2700.0,2011,2011-06
151,2,2011-06-07,10,20,1.0,20,CAAD8 Sora,Road,Elite Road,Aluminum,1030.0,1030.0,2011,2011-06
151,3,2011-06-07,10,7,1.0,7,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,3200.0,3200.0,2011,2011-06
151,4,2011-06-07,10,85,1.0,85,Habit Carbon 3,Mountain,Trail,Carbon,3730.0,3730.0,2011,2011-06
152,1,2011-06-08,13,84,1.0,84,Habit Carbon SE,Mountain,Trail,Carbon,4480.0,4480.0,2011,2011-06
152,2,2011-06-08,13,29,1.0,29,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,2660.0,2660.0,2011,2011-06
152,3,2011-06-08,13,42,1.0,42,Slice 105,Road,Triathalon,Carbon,1950.0,1950.0,2011,2011-06
152,4,2011-06-08,13,97,1.0,97,Catalyst 4,Mountain,Sport,Aluminum,415.0,415.0,2011,2011-06
152,5,2011-06-08,13,25,1.0,25,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,5330.0,5330.0,2011,2011-06
152,6,2011-06-08,13,16,1.0,16,CAAD12 Disc 105,Road,Elite Road,Aluminum,1950.0,1950.0,2011,2011-06
152,7,2011-06-08,13,9,1.0,9,Supersix Evo 105,Road,Elite Road,Carbon,2240.0,2240.0,2011,2011-06
152,8,2011-06-08,13,3,1.0,3,Supersix Evo Hi-Mod Dura Ace 1,Road,Elite Road,Carbon,7890.0,7890.0,2011,2011-06
152,9,2011-06-08,13,44,1.0,44,SuperX Ultegra,Road,Cyclocross,Carbon,2450.0,2450.0,2011,2011-06
152,10,2011-06-08,13,11,1.0,11,CAAD12 Black Inc,Road,Elite Road,Aluminum,5860.0,5860.0,2011,2011-06
152,11,2011-06-08,13,40,1.0,40,Slice Ultegra D12,Road,Triathalon,Carbon,3200.0,3200.0,2011,2011-06
152,12,2011-06-08,13,8,1.0,8,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,2660.0,2660.0,2011,2011-06
152,13,2011-06-08,13,24,1.0,24,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,5860.0,5860.0,2011,2011-06
152,14,2011-06-08,13,1,1.0,1,Supersix Evo Black Inc.,Road,Elite Road,Carbon,7890.0,7890.0,2011,2011-06
152,15,2011-06-08,13,18,1.0,18,CAAD8 105,Road,Elite Road,Aluminum,1410.0,1410.0,2011,2011-06
152,16,2011-06-08,13,32,1.0,32,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,1840.0,1840.0,2011,2011-06
152,17,2011-06-08,13,10,1.0,10,Supersix Evo Tiagra,Road,Elite Road,Carbon,1840.0,1840.0,2011,2011-06
152,18,2011-06-08,13,37,1.0,37,Synapse Claris,Road,Endurance Road,Aluminum,870.0,870.0,2011,2011-06
152,19,2011-06-08,13,23,1.0,23,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,7460.0,7460.0,2011,2011-06
152,20,2011-06-08,13,63,1.0,63,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,5330.0,5330.0,2011,2011-06
152,21,2011-06-08,13,19,1.0,19,CAAD8 Tiagra,Road,Elite Road,Aluminum,1250.0,1250.0,2011,2011-06
152,22,2011-06-08,13,46,1.0,46,SuperX Rival CX1,Road,Cyclocross,Carbon,1750.0,1750.0,2011,2011-06
152,23,2011-06-08,13,79,1.0,79,Bad Habit 1,Mountain,Trail,Aluminum,3200.0,3200.0,2011,2011-06
153,1,2011-06-08,25,67,1.0,67,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,7890.0,7890.0,2011,2011-06
154,1,2011-06-09,21,4,1.0,4,Supersix Evo Hi-Mod Dura Ace 2,Road,Elite Road,Carbon,5330.0,5330.0,2011,2011-06
155,1,2011-06-10,10,46,1.0,46,SuperX Rival CX1,Road,Cyclocross,Carbon,1750.0,1750.0,2011,2011-06
155,2,2011-06-10,10,70,1.0,70,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,2880.0,2880.0,2011,2011-06
155,3,2011-06-10,10,28,1.0,28,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,3200.0,3200.0,2011,2011-06
155,4,2011-06-10,10,29,1.0,29,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,2660.0,2660.0,2011,2011-06
155,5,2011-06-10,10,57,1.0,57,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,7460.0,7460.0,2011,2011-06
155,6,2011-06-10,10,73,1.0,73,F-Si 3,Mountain,Cross Country Race,Aluminum,1840.0,1840.0,2011,2011-06
156,1,2011-06-10,8,79,1.0,79,Bad Habit 1,Mountain,Trail,Aluminum,3200.0,3200.0,2011,2011-06
156,2,2011-06-10,8,50,1.0,50,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,3200.0,3200.0,2011,2011-06
156,3,2011-06-10,8,88,1.0,88,Habit 6,Mountain,Trail,Aluminum,1950.0,1950.0,2011,2011-06
156,4,2011-06-10,8,31,1.0,31,Synapse Carbon 105,Road,Endurance Road,Carbon,2700.0,2700.0,2011,2011-06
156,5,2011-06-10,8,47,1.0,47,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,7890.0,7890.0,2011,2011-06
156,6,2011-06-10,8,65,1.0,65,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,3200.0,3200.0,2011,2011-06
156,7,2011-06-10,8,58,1.0,58,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,6390.0,6390.0,2011,2011-06
156,8,2011-06-10,8,86,1.0,86,Habit 4,Mountain,Trail,Aluminum,2880.0,2880.0,2011,2011-06
156,9,2011-06-10,8,34,1.0,34,Synapse Disc 105,Road,Endurance Road,Aluminum,1570.0,1570.0,2011,2011-06
156,10,2011-06-10,8,90,1.0,90,Trail 2,Mountain,Sport,Aluminum,1350.0,1350.0,2011,2011-06
